Gene	score_fdr_pos	score_tophalf_pos	score_pos	n_fdr_guides_pos	pval_pos	qval_pos	score_fdr_neg	score_tophalf_neg	score_neg	n_fdr_guides_neg	pval_neg	qval_neg	z_pos
CTLA4_PTPN22	0	-2.41336341399844	-2.41336341399844	0	0.468504481720001	0.999999548935158	3.98105023302836	4.20244260120032	6.1929677177145	16	2.45826662626123e-123	4.79465123062546e-123	0.225125543262568
DUSP1_TIGIT	-1.29867297891149	-2.28467224998255	-2.4145395478737	1	0.469782426056371	0.999999548935158	3.71109066127868	3.8499882000688	5.70553353070814	16	4.70421467560317e-110	6.6751814237055e-110	0.22261026832412
NDFIP1_TRAF6	-1.07647982391337	-2.09190812414006	-2.41485207131407	3	0.470122055567842	0.999999548935158	3.74525218446899	4.09589057792266	5.96851667015715	16	3.99999956420115e-117	6.57749124479893e-117	0.22194190701443
ARG2_PDCD1	-1.52077363700665	-2.11082790328729	-2.41498263068862	2	0.470263945189704	0.999999548935158	3.43064507025171	3.69327293781988	5.40859547294574	16	2.43736579735772e-102	2.95932779859625e-102	0.22166269328741
SUV39H1_TOX	0.0684967963080226	-2.42189812645582	-2.41504844682502	1	0.470335474436592	0.999999548935158	4.49362248225908	4.89242093064596	7.1392321717755	15	2.58020696907096e-151	1.35474111291878e-150	0.221521939176067
HAVCR2_TRAF6	-0.445529107908083	-2.37058303972068	-2.41513595051149	1	0.470430575283695	0.999999548935158	3.57488611306218	3.54509409001862	5.33253714654971	16	2.07508490501053e-100	2.45761561005647e-100	0.221334804161738
CBL_TBX21	-1.70772637395659	-1.90293505767579	-2.41525296986277	3	0.470557757010997	0.999999548935158	3.32154544136642	3.55670656482712	5.21747928551033	16	1.589563729279e-97	1.81613693287149e-97	0.221084547071301
DLG1_DUSP1	-1.64589983100686	-2.08680758039879	-2.41598754660016	2	0.47135619508013	0.999999548935158	3.65393438427682	3.75775256747959	5.584719759618	13	7.00861301706819e-107	9.25672700653066e-107	0.219513584363067
FOXP3_SOCS3	-1.51254030487612	-2.26488344107064	-2.41613747155825	1	0.471519168201829	0.999999548935158	3.65330736515527	3.87538505443643	5.70203873701407	16	5.82022978986023e-110	8.24049145773678e-110	0.219192955480876
KLRG1_TNFRSF14	-1.76521347101318	-1.88682171124185	-2.4163857525458	3	0.47178906788163	0.999999548935158	3.14610920693018	3.44322677796278	5.01628138142787	16	1.38668958019301e-92	1.5133441129123e-92	0.218661982809471
NDFIP1_PTPRF	-1.22995109087583	-2.17052561824665	-2.41651583642182	2	0.471930483795013	0.999999548935158	3.63425326505674	3.94167210428373	5.7587987368121	16	1.81339946681994e-111	2.64058225322242e-111	0.218383785981599
EZH2_FOXP3	-0.419265320184339	-2.37524942598108	-2.41717595799951	1	0.472648164921809	0.999999548935158	4.13976237208238	4.50600026368278	6.57588144972397	16	2.61641821180399e-134	7.16293508306509e-134	0.216972052763453
INPP5D_LAG3	-0.69248669186844	-2.34793223470485	-2.4171809038917	1	0.472653542411005	0.999999548935158	3.88324906054986	4.05809222023314	5.99971675050807	16	5.60254659341762e-118	9.38160552676414e-118	0.216961475499303
PTPN6_ZBTB7B	0	-2.41718309642576	-2.41718309642576	0	0.472655926275365	0.999999548935158	4.19500000239081	4.51837674060479	6.6158767418002	16	1.75478142274596e-135	4.99107463621959e-135	0.216956786555222
DUSP10_TOX	-1.33901892409031	-2.2833794976146	-2.41728139002363	1	0.472762798415803	0.999999548935158	4.08895316647869	4.49652592339641	6.54100250663575	15	2.73432221053662e-133	7.19306779047546e-133	0.216746576281942
NR4A1_PTPN7	-0.830043723828469	-2.25127310456332	-2.41728184932901	2	0.472763297811523	0.999999548935158	3.56193176473504	3.66621678294122	5.44718266530874	16	2.51506233146793e-103	3.1007783903392e-103	0.216745594013397
DUSP10_PELI1	-1.61625835096381	-2.09414800166665	-2.41739967185941	2	0.472891405859999	0.999999548935158	3.84858531208595	4.23686599321079	6.16115864925376	16	1.90906750192031e-122	3.61323878786842e-122	0.216493619247484
PELI1_PTPRF	-1.22036832220119	-2.29541867743256	-2.41745550965267	1	0.472952119088485	0.999999548935158	3.9913625738639	4.47519084396029	6.47087213089224	16	2.97923286455732e-131	7.33901583301836e-131	0.216374204778639
GSK3B_PDCD1	-0.670454068675509	-2.35082495614375	-2.4178703630113	1	0.47340321464107	0.999999548935158	3.60956947490734	3.64896892000757	5.45375365746125	16	1.70647595180672e-103	2.10897003807142e-103	0.215487001137929
DGKZ_INPP5D	-1.59727855137348	-1.93898671923498	-2.41817028464702	3	0.473729359144607	0.999999548935158	3.49744146886478	3.88903782866249	5.63775856309488	16	2.87338577325811e-108	3.93743163034351e-108	0.214845589994442
DUSP2_EZH2	-0.286662856598616	-2.38970664143885	-2.41837292709871	1	0.473949729093568	0.999999548935158	4.55248124506737	5.05386329497596	7.33010391750965	15	2.61100093362243e-157	1.79471220087972e-156	0.21441221970308
STAT5A_ZBTB7B	-0.143009540839788	-2.40491629206645	-2.41921724615043	1	0.474867995611752	0.999999548935158	4.94959674494032	5.57272490578101	8.04752327825117	16	6.75707597933501e-181	1.98595899760455e-179	0.212606562544897
DUSP2_NR4A3	-1.67409360986941	-1.91748929966348	-2.41971738262431	3	0.475411998509276	0.999999548935158	3.91855348783124	4.33167733953802	6.29095408345364	16	4.24482135610381e-126	8.90402642129404e-126	0.211536972794091
GSK3B_LAG3	-1.59216195884318	-1.78289091353333	-2.4197556970706	4	0.475453675376997	0.999999548935158	3.76861360193832	4.24050439329144	6.1248111942606	15	1.96795541227732e-121	3.63588294016842e-121	0.211455033681069
STAT5A_VSIR	-0.290771063293218	-2.39243834776123	-2.42151545409055	1	0.477368148273977	0.999999548935158	4.37205778469475	4.79943471862472	6.9854636109721	16	1.43028100178418e-146	6.21977639721454e-146	0.207691624750212
FOXP3_ZC3H12A	-1.38768484058119	-2.14402820918565	-2.42156517730189	2	0.477422250891983	0.999999548935158	3.61118349462469	3.95312718123664	5.75871892854899	16	1.82229616780834e-111	2.65202692150594e-111	0.207585286900437
DUSP10_INPPL1	-1.63037553291581	-2.09566351750371	-2.42173862408687	2	0.477610977375049	0.999999548935158	3.47742527202584	3.55644542926272	5.29515806527564	12	1.81443010169478e-99	2.11945992235429e-99	0.207214354338598
NR4A2_PTPN3	-0.154117700601962	-2.40647914393358	-2.42189091399377	1	0.477776687317855	0.999999548935158	4.45373553918613	4.75600192715581	6.98286969674887	13	1.71706782463735e-146	7.42900579965772e-146	0.206888667786871
ARG2_WWP2	-1.71339740191029	-2.07928383398884	-2.4219633143709	2	0.477855469084046	0.999999548935158	3.44433862137167	3.75263069585052	5.47480000653635	16	4.91624223524569e-104	6.14710581688178e-104	0.20673383264611
CBL_DNMT3A	0	-2.42225022324882	-2.42225022324882	0	0.478167674668558	0.999999548935158	4.22752416006964	4.43085974173083	6.54462182176565	14	2.14426490268665e-133	5.65829242122784e-133	0.206120250531497
LGALS9_PTPRF	-1.05507080079869	-2.31763301322813	-2.423140093308	1	0.479136088788127	0.999999548935158	3.81591685560496	4.07282677011098	5.98078519791346	16	1.84821660550795e-117	3.05882838853323e-117	0.204217178181135
GSK3B	-1.21693973002099	-1.81586062101672	-2.42433048602722	9	0.480431742693964	0.999999548935158	2.96134106424291	3.98483236608553	5.46550289820699	96	8.52232665375194e-104	1.06093423824945e-103	0.201671409339214
CMIP_PTPN7	-0.881619794635793	-2.33655273377163	-2.42471471323521	1	0.480849990220681	0.999999548935158	3.56570036937693	3.62771198506274	5.4105621697512	16	2.17152161325621e-102	2.64157029738161e-102	0.20084970265492
DUSP4_PTEN	-0.995713345742818	-2.32528390434351	-2.42485523891779	1	0.481002963644457	0.999999548935158	3.90118986827989	4.15726721438833	6.10786214852827	16	5.82120304607969e-121	1.06777734496598e-120	0.200549175023638
EZH2_TRAF6	0	-2.42507229294194	-2.42507229294194	0	0.481239249766782	0.999999548935158	3.5027371578952	3.44538236327181	5.19675094221941	16	5.20403305372782e-97	5.91409445261423e-97	0.200084984204278
LAG3_TOX2	0	-2.42569293451434	-2.42569293451434	0	0.481914919445739	0.999999548935158	3.79144706688636	3.83491518135688	5.73063871480006	16	1.01667226499901e-110	1.45800952417412e-110	0.198757682758709
DNMT3A_DUSP4	-0.766857209434591	-2.34901657410783	-2.42570229505129	1	0.481925110320978	0.999999548935158	4.31812241276328	4.73754155810668	6.89660276448832	16	7.27605566885952e-144	2.81040397964861e-143	0.19873766435392
NR4A1_PDCD1	0	-2.42603387795845	-2.42603387795845	0	0.482286114280144	0.999999548935158	3.57176531606485	3.56801234930921	5.35389500734164	16	5.98316945382805e-101	7.13571095776041e-101	0.198028542549046
FOXP3_INPPL1	-1.04310701083743	-2.21871437647584	-2.42733577864333	2	0.483703669118677	0.999999548935158	4.23685813526632	4.64413875570959	6.76256782334275	16	7.86898247046499e-140	2.59625653896503e-139	0.195244303242698
PTPN22_WWP2	0	-2.42753087902402	-2.42753087902402	0	0.483916119399442	0.999999548935158	3.92752293842843	4.21167349154992	6.17543496076413	15	7.61546863257926e-123	1.46521845699813e-122	0.194827062392524
GSK3B_PTGES2	-1.58755973347088	-2.26952104177803	-2.42827701512512	1	0.484728649544385	0.999999548935158	3.46287163305547	3.4459899872241	5.17742580375184	16	1.56777430242418e-96	1.77067088838278e-96	0.19323137887788
CTLA4_ZC3H12A	-1.23967490368471	-2.30434527913656	-2.42831276950503	1	0.484767587104847	0.999999548935158	3.32312849793421	3.27977580049024	4.94134004945734	16	8.88820956233523e-91	9.54120564688967e-91	0.193154914712006
ARG2_SUV39H1	0	-2.42854627523771	-2.42854627523771	0	0.485021885199619	0.999999548935158	3.36633324216296	3.24583206419032	4.92899868527181	16	1.75639876466453e-90	1.8807000172727e-90	0.192655540338265
CBL_RIPOR2	0	-2.43017320717327	-2.43017320717327	0	0.486793849581317	0.999999548935158	3.96378743500118	4.18819777311178	6.17009149061237	16	1.07438990263662e-122	2.05476064401035e-122	0.189176190571921
CISH_PTPN7	-1.50820054098006	-2.28050826138357	-2.43132831548158	1	0.488052090081263	0.999999548935158	3.56646272280639	3.72982563441881	5.513056995822	16	5.0761107492822e-105	6.47362353412199e-105	0.186705880822155
DOK1_SOCS6	-1.50159535150763	-2.1312644171417	-2.43158348744323	2	0.488330061183081	0.999999548935158	3.83754274304681	4.18905669131938	6.10782806284279	16	5.83390052481477e-121	1.06933932917214e-120	0.186160171142642
PTPN2_SOCS1	0	-2.43170459632331	-2.43170459632331	0	0.48846199290841	0.999999548935158	3.7426794772279	3.85960826160553	5.73094800021948	16	9.97635670136481e-111	1.43151201377047e-110	0.185901168203184
DGKZ_PDCD1	-1.25586519814937	-2.18054598418399	-2.43171902381386	2	0.488477709790165	0.999999548935158	3.74598211844258	3.9414434229899	5.81443448221119	16	5.91251007256028e-113	8.86703123491885e-113	0.185870313632826
DOK2_PTPN3	-1.28110651461293	-2.30383764798128	-2.43194829944258	1	0.488727478268437	0.999999548935158	3.77185623844303	3.95901987071485	5.84494798993637	16	8.95623914996172e-114	1.36397281158143e-113	0.185379985741549
MYC_SUV39H1	-0.615858373059542	-2.30970386590312	-2.43287554051503	2	0.489737641012063	0.999999548935158	4.10839037333628	4.42836044228396	6.4825556289521	16	1.3671274835797e-131	3.40053013182227e-131	0.183396991900037
GSK3B_PTPN3	-1.77219780664705	-1.90202934159478	-2.4336886835889	3	0.490623556554545	0.999999548935158	3.13030875371543	3.29990691822062	4.86506129507834	15	5.87824406629549e-89	6.23162109349817e-89	0.181658007556419
DTX1_SUV39H1	-1.31572314870304	-2.17096291505781	-2.43410754479842	2	0.491079922192771	0.999999548935158	3.68310154524514	3.91900667264409	5.76055744526666	16	1.62798271914369e-111	2.37329065726933e-111	0.180762232742721
FGL2_NR4A1	-0.602494394678078	-2.25338650009361	-2.43413481849703	3	0.491109638363423	0.999999548935158	4.15682950529519	4.54831466259264	6.62672941524023	15	8.41214495570539e-136	2.42228092924985e-135	0.180703905326059
NR4A2_WWP2	-1.1885136843484	-2.07814332104681	-2.43469742635133	3	0.491722640834961	0.999999548935158	3.63396270829484	3.96079933432087	5.77778068846829	16	5.65425156343334e-112	8.32829564959623e-112	0.179500714544923
DOK1_PTPN7	-1.51221314912232	-2.28511695204885	-2.43633826696108	1	0.493510563250144	0.999999548935158	3.17157428463395	3.09291406643396	4.67870120875093	16	1.37313461495789e-84	1.4197756613212e-84	0.175991619746698
HFE_PTPN2	-1.61766428334296	-1.95108324347957	-2.43638252848246	3	0.493558794256621	0.999999548935158	3.27800009431771	3.51479306509248	5.15379311225133	16	6.0164684194348e-96	6.76819610580501e-96	0.175896962244005
DNMT3A_SUV39H1	-1.57178463131683	-2.12318107670909	-2.43753800297246	2	0.494817925846693	0.999999548935158	3.13259697014013	3.14372222985908	4.71002071492914	16	2.57870414560058e-85	2.6792956116622e-85	0.173425869379623
CTLA4_PIK3IP1	0	-2.43755984490764	-2.43755984490764	0	0.494841727748819	0.999999548935158	3.71310922842596	3.75504811016509	5.61160272437807	16	1.39200592280797e-107	1.87236146481851e-107	0.173379158309293
PELI1_TOX	0	-2.43868917860834	-2.43868917860834	0	0.496072424290953	0.999999548935158	3.79133377322864	3.81930810138345	5.71497498799777	16	2.6455783532561e-110	3.77707640942259e-110	0.170963970026508
CTLA4_GSK3B	-1.3583297827558	-2.03136455081699	-2.43886348564373	3	0.496262379800516	0.999999548935158	3.9958321591087	4.54577756139321	6.54369364094756	16	2.28221441151907e-133	6.00990962951004e-133	0.170591197736775
DUSP6_NR4A2	-0.954390051467416	-2.34417749897747	-2.43961650412422	1	0.497083009965219	0.999999548935158	3.9545158087751	4.23237393975907	6.20963184414663	16	8.37468785453607e-124	1.65359666749411e-123	0.168980795594633
CISH_DUSP1	-1.17059114293985	-2.20615125805561	-2.44026948664358	2	0.49779463230204	0.999999548935158	3.99402463432992	4.34905422947284	6.3460665466378	16	1.14891906871228e-127	2.53039281541541e-127	0.167584329936481
CMIP_PTPN6	-1.13017091757478	-2.10126720731588	-2.44031848258831	3	0.497848028542901	0.999999548935158	3.96447826209927	4.38700967450141	6.36924880555104	16	2.50021655081441e-128	5.62768813418349e-128	0.167479547416006
PTPRF	-0.949756108997889	-1.96548377550146	-2.4403618300004	12	0.497895268991996	0.999999548935158	3.28625173561971	4.25402847981507	5.89715434762493	96	3.48969051426229e-115	5.48778514450719e-115	0.16738684482358
CTLA4_TOX	-1.31808280200077	-2.30880426361048	-2.44061254381056	1	0.498168500001973	0.999999548935158	3.61995376081538	3.6625698712987	5.47254675170639	16	5.61778320250898e-104	7.01057669537114e-104	0.166850669328016
DUSP6_TNFRSF14	-1.54920135260407	-2.2861050436902	-2.4410251789506	1	0.498618196689664	0.999999548935158	3.6821180117502	3.7702166233643	5.6112756292394	16	1.41969979247799e-107	1.90860797548171e-107	0.165968209560215
INPPL1_TOX	-1.5176515066112	-2.28973354040293	-2.44149869106405	1	0.499134240251537	0.999999548935158	3.5312157236829	3.69650846053455	5.462116322376	16	1.04116554565875e-103	1.29298703266121e-103	0.164955558554181
DOK1_PPP2R1A	-1.35450111245159	-2.30661688099728	-2.44206699224244	1	0.499753588786908	0.999999548935158	3.60578053689889	3.71826716308014	5.52115743152959	16	3.13421744373129e-105	4.01110810992037e-105	0.163740192054191
NDFIP1_PTPN12	-1.86193002955293	-1.51124952097614	-2.4422145357526	5	0.499914385473268	0.999999548935158	3.22323121786539	3.74925432610396	5.36086993503666	15	3.98315775267076e-101	4.76376724676292e-101	0.163424656126485
ARG2_PPP2R1A	-1.60277084195499	-1.80198629595942	-2.44309463274142	4	0.500873537044563	0.999999548935158	3.25283898225657	3.68332771963707	5.30974721076535	16	7.79342507237589e-100	9.13699583221694e-100	0.161542484423121
RIPOR2_RNF128	-0.760110752492103	-2.36710771640233	-2.44311879165154	1	0.500899865979373	0.999999548935158	4.24839287336663	4.60836598911443	6.73256242579775	14	6.18046474267687e-139	1.97296483733143e-138	0.161490818279969
CSK_DUSP1	-0.551097098121984	-2.38833627946298	-2.44344598927518	1	0.501256453027056	0.999999548935158	4.52314616181021	4.95125096973775	7.21282405064286	15	1.30097020920687e-153	7.664932776364e-153	0.160791074823911
PTPN3_VSIR	0	-2.44367143372673	-2.44367143372673	0	0.501502146699912	0.999999548935158	3.67642587050985	3.71828161015986	5.55649454541479	16	3.80327420464111e-106	4.97186714788718e-106	0.16030894027195
INPP5D_PAG1	-1.59142414744869	-2.28453894930724	-2.44368136405211	1	0.501512968945923	0.999999548935158	3.67134259108279	3.94251558020597	5.77818687574736	16	5.51483043192998e-112	8.12762041178384e-112	0.16028770332003
RIPOR2_STAT5A	-0.676010718731479	-2.37690625931789	-2.44450733119104	1	0.50241311802869	0.999999548935158	4.14624971915971	4.3551693957844	6.42829425536426	14	5.04903406505654e-130	1.19873538573348e-129	0.158521293485034
DGKZ_SOCS6	0	-2.44488645824055	-2.44488645824055	0	0.502826291483773	0.999999548935158	3.79974502600404	3.95710667682034	5.85697918982236	16	4.2473566282632e-114	6.51499154077325e-114	0.157710493978125
NR4A2_PPP2R1A	-0.859084585552377	-2.2730842020238	-2.44490111913427	2	0.502842268898518	0.999999548935158	4.18038632732	4.5271157381556	6.6173089018156	16	1.59259983550958e-135	4.53988604169229e-135	0.157679140252732
ITCH_PPP2R1A	-1.17031089447431	-2.32791170137736	-2.44494279082479	1	0.502887682604465	0.999999548935158	3.70079076163632	3.86323493279336	5.71363031361152	16	2.87169987647747e-110	4.08917509638587e-110	0.157590021351379
PTPN2_TOX2	-1.46230219631545	-2.29968833087521	-2.44591855050676	1	0.503951051154972	0.999999548935158	4.16493071257066	4.53949217145023	6.62195752773556	16	1.16240131002644e-135	3.32467578270425e-135	0.155503265816458
HAVCR2_NR4A3	-0.974563663990147	-2.3486484292774	-2.44610479567642	1	0.504154015442782	0.999999548935158	3.97654000754457	4.13696907228349	6.12523907605577	16	1.91475322001946e-121	3.5401474935573e-121	0.155104962683195
GSK3B_NCKAP1L	-1.4836936855217	-1.853544128283	-2.44702160249168	4	0.505153106785157	0.999999548935158	3.69201616370699	4.09837916049856	5.94438724235205	16	1.82017357757944e-116	2.93639358856191e-116	0.153144283500044
CTLA4_RIPOR2	-1.50748597426072	-2.1455429666009	-2.44704016145304	2	0.505173331123236	0.999999548935158	3.4215211742876	3.61022862959569	5.32098921673948	16	4.05928238338403e-100	4.78154600666574e-100	0.153104593383659
DOK2_PDCD1	-1.39346022270843	-2.3077274832492	-2.44707350552005	1	0.505209667265685	0.999999548935158	3.63616646930633	3.87445411283203	5.6925373474852	16	1.03775511367938e-109	1.46200541359679e-109	0.153033283902775
DUSP4_NR4A2	-1.42440140969543	-2.30467445287713	-2.44711459384667	1	0.505254442526772	0.999999548935158	3.52615853187123	3.5803682150459	5.34344748098151	16	1.09980598091907e-100	1.30678619572958e-100	0.152945412580994
CTLA4_TIGIT	-1.35233099744715	-2.31212643120791	-2.44735953095262	1	0.505521356916835	0.999999548935158	3.77677002947825	3.99072383136454	5.87910884610367	16	1.07382125447596e-114	1.6671286871251e-114	0.152421591120655
TBX21_TIGIT	-0.0115167325608957	-2.44674349939618	-2.44789517265227	1	0.506105050950938	0.999999548935158	4.15507629946404	4.3842581664733	6.46179631620532	15	5.45242456323049e-131	1.33032916108591e-130	0.151276070043967
DGKA_RNF128	-1.45541042084412	-2.30244815275513	-2.44798919483955	1	0.506207506541074	0.999999548935158	3.5905860617356	3.89409936383665	5.68939239470445	16	1.25650029156863e-109	1.76822853359438e-109	0.151074994591336
CISH_PPP2R1A	-1.20395021962769	-2.32827806620658	-2.44867308816935	1	0.506952729538334	0.999999548935158	3.92214151275238	4.1699507875505	6.13102154392669	16	1.32191346695618e-121	2.4511477411218e-121	0.149612423204522
PTPN3_STAT5A	0	-2.44914244321653	-2.44914244321653	0	0.507464161167841	0.999999548935158	3.94733309376289	4.1316629565766	6.10532950345804	15	6.84404221890003e-121	1.25269978194183e-120	0.148608662482858
PTPN2_TIGIT	-1.53568645563936	-2.29588112840942	-2.44944977397335	1	0.507799036813367	0.999999548935158	4.0653289028036	4.45796410873867	6.49062856014047	16	7.97626250050307e-132	1.99758111790268e-131	0.147951406224277
PAG1_PPP2R1A	-1.44847789931318	-2.30487408448255	-2.44972187441386	1	0.508095520003086	0.999999548935158	3.66345471267384	3.7836046762954	5.61533203263232	16	1.11192007292566e-107	1.49877681943643e-107	0.147369493371368
CBL_TOX2	0	-2.44981403043257	-2.44981403043257	0	0.508195933058938	0.999999548935158	3.70977797472807	3.7169812881467	5.57187027551073	16	1.51475774090937e-106	1.9944570254919e-106	0.147172408898958
SOCS6_TOX	-1.52820460672995	-2.29732564498529	-2.45014610565829	1	0.50855775735931	0.999999548935158	3.67116068670647	3.77490032405312	5.61048066740636	14	1.48931972232354e-107	1.99800132737738e-107	0.146462234223692
DTX1_PTPN7	-1.39521362150174	-2.17148361936912	-2.45052634366947	2	0.508972050460003	0.999999548935158	3.7070331170892	3.91518999271314	5.76870655125775	16	9.87337165069643e-112	1.44677428715363e-111	0.145649058818846
HFE_PTGES2	-1.25282709245479	-2.32624143352205	-2.45152414276753	1	0.510059167824893	0.999999548935158	3.46933294571012	3.51035898144425	5.24502545429931	16	3.27080818254606e-98	3.76393182842947e-98	0.143515169881755
PTPN6_TNFRSF14	0	-2.45183481634395	-2.45183481634395	0	0.510397636557471	0.999999548935158	3.72733958435623	3.8774518141744	5.74112160635252	16	5.35516870034111e-111	7.72752052300914e-111	0.142850764683295
CSK_TNFRSF14	-1.59948968548518	-2.13368902272183	-2.45358695981886	2	0.51230639249943	0.999999548935158	3.34632551119751	3.46599064968075	5.13915340527951	16	1.38115153738115e-95	1.5489493338086e-95	0.139103638047706
DTX1_ZBTB7B	0	-2.45385826220544	-2.45385826220544	0	0.512601920704671	0.999999548935158	3.66345881988763	3.67470849556999	5.5064379055138	16	7.5245698521304e-105	9.5627858409033e-105	0.138523431909562
DNMT3A_PDCD1	-1.42503479026625	-2.1693121181733	-2.45431907622655	2	0.51310386695145	0.999999548935158	3.49947741891888	3.70585310774783	5.45559181720728	16	1.53092394978923e-103	1.89292675996666e-103	0.137537936990178
PTPN7	-0.827145761376433	-2.04082794132274	-2.45440082201096	7	0.513192907213521	0.999999548935158	3.429892044221	4.59299604505057	6.30794206716107	95	1.39867239053837e-126	2.97043629784602e-126	0.137363115800877
DUSP1_PIK3IP1	-1.85835682628648	-1.89758173111146	-2.4550887789974	3	0.513942226645952	0.999999548935158	3.60166721043974	3.84224666274494	5.64308026796481	16	2.08305939993717e-108	2.86210794499696e-108	0.135891853895136
PTGES2_PTPRF	0	-2.45578627845352	-2.45578627845352	0	0.514701889425607	0.999999548935158	4.7582042014677	5.39267178192019	7.77177388265404	16	1.23837342818413e-171	1.97907553491677e-170	0.134400184504037
DOK2_PAG1	-1.74178518636886	-1.75911334021207	-2.45582741475961	4	0.514746690288298	0.999999548935158	3.27489201012098	3.71518667334883	5.35263267840932	16	6.44012812506821e-101	7.67353570167727e-101	0.134312210573564
DUSP1_SOCS6	-0.845088503014491	-2.37156746998051	-2.45607632028196	1	0.515017765137208	0.999999548935158	3.67798574563539	3.74741215105927	5.58640502387697	16	6.33422798097565e-107	8.37467474010069e-107	0.133779902274673
ARG2_PIK3IP1	-1.37299316558508	-2.18189671287637	-2.45649534599338	2	0.515474096569556	0.999999548935158	3.7009952137718	3.96226628959079	5.81276389647669	16	6.55480521421892e-113	9.80727731583251e-113	0.132883775657907
PTPN7_TOX2	-1.4102890724499	-2.03379537371916	-2.45688209545413	3	0.515895260236525	0.999999548935158	3.80096413143958	4.48605644913935	6.38653851485914	16	7.99618070329672e-129	1.83869011315915e-128	0.132056674894512
DNMT3A_PELI1	-1.44832295793	-2.31241897671316	-2.45725127250616	1	0.516297271309119	0.999999548935158	4.03497722314889	4.3623858358188	6.37987444739325	16	1.24115020234667e-128	2.82350628772281e-128	0.131267154410191
DUSP10_PTPN3	-1.06060287494118	-2.35225985663236	-2.45832014412647	1	0.517461111800183	0.999999548935158	3.67942178112628	3.709781328354	5.54949221891714	16	5.78076656305903e-106	7.52235119681524e-106	0.128981270077178
EZH2_PELI1	-0.889737645270628	-2.36991764309238	-2.45889140761944	1	0.518083071479303	0.999999548935158	4.22119509834164	4.49748558977997	6.60808313895079	16	2.97370378700316e-135	8.42055435588823e-135	0.127759568383738
NR4A1_SOCS6	-0.69470930168143	-2.38943113813755	-2.45890206830569	1	0.518094677823497	0.999999548935158	3.70116242643635	3.92716030900983	5.777741522228	16	5.66787966949098e-112	8.34356264530135e-112	0.127736769485146
LGALS9_TNFRSF14	-1.45626505682831	-2.31328554532017	-2.458912051003	1	0.518105546023717	0.999999548935158	3.41057826512254	3.37201296687308	5.07730209943435	16	4.54315591930294e-94	5.01374608789712e-94	0.12771542053084
NR4A1_TRAF6	-1.37091494550459	-2.18515351067883	-2.45933649977974	2	0.518567632456445	0.999999548935158	3.5203718728455	3.66690269151772	5.42708862794047	16	8.21857706292609e-103	1.00646080219837e-102	0.126807696169485
DUSP4_SUV39H1	-1.73632289043974	-1.76512067434915	-2.45964983052505	4	0.518908731585549	0.999999548935158	3.27866875943743	3.58103143829712	5.22036581801583	16	1.34723260222246e-97	1.5399525095587e-97	0.126137608360859
NDFIP1_TNFRSF14	-1.70405387023193	-1.60762682363015	-2.45965375874612	5	0.518913007850926	0.999999548935158	3.17768767653828	3.56982065812734	5.15866449639648	16	4.56139904440201e-96	5.13810456235063e-96	0.126129207483868
FGL2	-1.24391439176505	-1.83785590201066	-2.45981309789319	16	0.519086462765588	0.999999548935158	2.96994170340776	4.02785557063806	5.51282642234194	96	5.14622143402711e-105	6.55976480897673e-105	0.125788445456884
PTPN3_PTPN7	-1.06389199993895	-2.35344413388976	-2.45983333388365	1	0.519108491193426	0.999999548935158	3.85563158957402	3.98698706227951	5.91480285706652	16	1.15974337021029e-115	1.83961774046384e-115	0.125745168853149
ARG2_TOX2	-1.23981622296957	-2.33586830498427	-2.45984992728122	1	0.519126554335954	0.999999548935158	3.69287290780395	3.9200467481295	5.76648320203148	16	1.13172771215696e-111	1.65267147914641e-111	0.125709682283185
MYC_TNFRSF14	-1.50827667305283	-2.30947479623245	-2.46030246353774	1	0.519619158311354	0.999999548935158	4.19445916628157	4.64287305488589	6.74010263802668	16	3.68434448644297e-139	1.18800363831459e-138	0.124741890156194
PELI1_ZBTB7B	-1.80945670874234	-1.73807062914113	-2.46185331263807	4	0.521307088264535	0.999999548935158	2.92268701366564	3.15112830226514	4.61247180909796	16	4.60422700728508e-83	4.73191658264789e-83	0.121425250819952
NR4A3_TOX2	-0.835540583818059	-2.3791294341039	-2.46268349248571	1	0.522210493324209	0.999999548935158	3.93624752876628	4.09121672804277	6.05934049242591	16	1.28305070234727e-119	2.2594770288581e-119	0.1196498317039
NR4A2_PTPN12	-1.36391178296443	-2.05404366804631	-2.46321720293564	3	0.522791219216361	0.999999548935158	3.92652547250465	4.41576786554485	6.37903060179718	16	1.31217670078728e-128	2.9824318434783e-128	0.118508440789707
ARG2_CISH	-0.793097619820556	-2.30470119035935	-2.46332071432346	2	0.522903843529759	0.999999548935158	4.47118983324886	4.9456732534097	7.18126817003413	16	1.26334963158898e-152	7.17863335105117e-152	0.118287071772876
DLG1_INPP5D	-1.5758374877913	-1.99137143968079	-2.46412268601818	3	0.523776356455361	0.999999548935158	3.70192103542744	4.17094139505252	6.02190191276624	16	1.37865348522546e-118	2.34701528743109e-118	0.116571978493526
DUSP2_STAT5A	-1.59082579976339	-2.14672388666363	-2.4648890466163	2	0.524610019495068	0.999999548935158	3.46773264704443	3.54131216441908	5.2751784879413	16	5.75757734109089e-99	6.68883473928642e-99	0.114933042954969
